timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-05-04T17:03:45,codecarbon,a5b986be-8539-4242-b924-def6cb867393,0.2915670871734619,3.275644419331554e-06,1.1234616537437834e-05,27.0,34.43991464052898,2.668530464172364,2.185344099998474e-06,2.771668884000641e-06,2.145291101210963e-07,5.171542094120212e-06,India,IND,telangana,,,Linux-6.5.0-28-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,12,AMD Ryzen 5 4600H with Radeon Graphics,1,1 x NVIDIA GeForce GTX 1650 Ti,78.4378,17.3724,7.116081237792969,machine,N,1.0
2024-05-04T17:03:45,codecarbon,dbd6b030-4d79-4e48-b958-849649a82b8d,0.3501863479614258,3.5822709274674767e-06,1.022961331394357e-05,27.0,28.55431205727806,2.668530464172364,2.625158429145813e-06,2.771668884000641e-06,2.588124701611605e-07,5.655639783307615e-06,India,IND,telangana,,,Linux-6.5.0-28-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,12,AMD Ryzen 5 4600H with Radeon Graphics,1,1 x NVIDIA GeForce GTX 1650 Ti,78.4378,17.3724,7.116081237792969,machine,N,1.0
2024-05-04T17:03:45,codecarbon,5ee5b739-b277-48c8-8f95-35aef04c2441,0.4981515407562256,5.809015942723239e-06,1.1661142177548593e-05,27.0,36.84264192268785,2.668530464172364,3.7350940704345706e-06,5.069170722000679e-06,3.669292162658167e-07,9.171194008701066e-06,India,IND,telangana,,,Linux-6.5.0-28-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,12,AMD Ryzen 5 4600H with Radeon Graphics,1,1 x NVIDIA GeForce GTX 1650 Ti,78.4378,17.3724,7.116081237792969,machine,N,1.0
2024-05-04T17:03:50,codecarbon,28b6502c-54ea-4713-8d6e-769dddac9e8a,0.0465979576110839,2.421344297498792e-07,5.196245547300212e-06,27.0,0.0,2.668530464172364,3.484690189361572e-07,0.0,3.380946907592867e-08,3.8227848801208586e-07,India,IND,telangana,,,Linux-6.5.0-28-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,12,AMD Ryzen 5 4600H with Radeon Graphics,1,1 x NVIDIA GeForce GTX 1650 Ti,78.4378,17.3724,7.116081237792969,machine,N,1.0
2024-05-04T17:03:50,codecarbon,b435c16b-2702-4295-924d-3d6e5bf0bdcb,0.1699752807617187,1.6875247720230152e-06,9.928059918245913e-06,27.0,26.924771618673315,2.668530464172364,1.2734681367874143e-06,1.2655565679985795e-06,1.252160601406634e-07,2.6642407649266578e-06,India,IND,telangana,,,Linux-6.5.0-28-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,12,AMD Ryzen 5 4600H with Radeon Graphics,1,1 x NVIDIA GeForce GTX 1650 Ti,78.4378,17.3724,7.116081237792969,machine,N,1.0
2024-05-04T17:03:50,codecarbon,63989af9-3255-40b4-b1aa-cfedf619ebd1,0.2424902915954589,2.5692795360780867e-06,1.0595391341952595e-05,27.0,30.701087064486604,2.668530464172364,1.816924810409546e-06,2.060557203999863e-06,1.78860973850874e-07,4.056342988260283e-06,India,IND,telangana,,,Linux-6.5.0-28-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,12,AMD Ryzen 5 4600H with Radeon Graphics,1,1 x NVIDIA GeForce GTX 1650 Ti,78.4378,17.3724,7.116081237792969,machine,N,1.0
2024-05-04T17:03:50,codecarbon,d531eeb4-4e12-4ed7-ad55-09d051a9e64c,0.1213266849517822,1.23392276824028e-06,1.0170250417133436e-05,27.0,33.571089682916856,2.668530464172364,9.072089195251464e-07,9.644452160003508e-07,7.644606093909566e-08,1.948100196464593e-06,India,IND,telangana,,,Linux-6.5.0-28-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,12,AMD Ryzen 5 4600H with Radeon Graphics,1,1 x NVIDIA GeForce GTX 1650 Ti,78.4378,17.3724,7.116081237792969,machine,N,1.0
2024-05-04T17:03:51,codecarbon,9ae72474-a95a-46d8-af37-87dd564a9b23,0.3341748714447021,3.752829643617116e-06,1.123013716558912e-05,27.0,34.25804751613768,2.668530464172364,2.5052011013031004e-06,3.172780315998519e-06,2.469341075612874e-07,5.924915524862907e-06,India,IND,telangana,,,Linux-6.5.0-28-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,12,AMD Ryzen 5 4600H with Radeon Graphics,1,1 x NVIDIA GeForce GTX 1650 Ti,78.4378,17.3724,7.116081237792969,machine,N,1.0
2024-05-04T17:15:08,codecarbon,d379f42f-2cf3-41bf-a473-3f45b2ab539b,1.5868501663208008,1.207309016209174e-05,7.608210540812344e-06,27.0,13.584224278944824,2.668530464172364,1.1900346279144286e-05,5.985004787998141e-06,1.175476662171112e-06,1.906082772931354e-05,India,IND,telangana,,,Linux-6.5.0-28-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,12,AMD Ryzen 5 4600H with Radeon Graphics,1,1 x NVIDIA GeForce GTX 1650 Ti,78.4378,17.3724,7.116081237792969,machine,N,1.0
2024-05-04T17:15:08,codecarbon,f907c2c8-1117-4a4f-b765-4ae2fad2abd0,0.4022343158721924,3.2590254020394617e-06,8.102305729367452e-06,27.0,16.429421849125546,2.668530464172364,3.0157238245010376e-06,1.8322236880023712e-06,2.9735670702280004e-07,5.145304219526209e-06,India,IND,telangana,,,Linux-6.5.0-28-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,12,AMD Ryzen 5 4600H with Radeon Graphics,1,1 x NVIDIA GeForce GTX 1650 Ti,78.4378,17.3724,7.116081237792969,machine,N,1.0
